ID,flock_number,birth_year,palpation_before,body_development,CUT_before,DIB_placement,DIB_extraction,reproduction_type,reproduction_execution,palpation_after,CUT_after,reproduction_released,brood_sex,DIB_placement_count,DIB_extraction_count,success_insemination_count,fail_insemination_count,success_natural_count,fail_natural_count,pregnant_after_insemination_count,empty_after_insemination_count,pregnant_after_natural_count,empty_after_natural_count
1396,48,2010,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,16/08/2017,M,1,1,0,1,0,1,1,0,0,1
1397,3115,2013,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,10/10/2017,H,0,0,0,0,0,2,0,0,0,2
1398,6169,2006,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,15/08/2017,M,1,1,1,0,0,1,1,0,0,1
1399,8016,2008,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,12/08/2017,M,1,1,0,1,0,1,1,0,0,1
1400,8039,2008,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,27/08/2017,M,0,0,0,0,1,2,0,0,1,2
1401,20,2010,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
1402,3057,2013,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,22/08/2017,M,0,0,0,0,0,0,0,0,0,0
1403,4007,2014,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,23/10/2017,M,0,0,0,0,0,0,0,0,0,0
1404,4063,2014,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,15/08/2017,H,0,0,0,0,0,0,0,0,0,0
1405,117,2010,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,14/08/2017,M,1,1,0,1,0,1,1,0,0,1
1406,167,2010,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,29/10/2017,H,0,0,0,0,0,2,0,0,0,2
1407,207,2010,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,18/08/2017,M,1,1,1,0,0,1,1,0,0,1
1408,213,2010,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,11/08/2017,M,0,0,0,0,0,1,0,0,0,1
1409,265,2010,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,18/08/2017,M,1,1,1,0,0,1,1,0,0,1
1410,278,2010,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,13/09/2017,H,1,1,0,1,0,1,1,0,0,1
1411,318,2010,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,21/08/2017,M,0,0,0,0,0,2,0,0,1,1
1412,500,2011,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,13/08/2017,M,1,1,1,0,0,1,1,0,0,1
1413,2082,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,16/08/2017,M,0,0,0,0,0,2,0,0,0,2
1414,2087,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,22/08/2017,M,0,0,0,0,0,2,0,0,0,2
1415,2122,2012,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,25/09/2017,M,0,0,0,0,0,2,0,0,0,2
1416,2143,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,26/09/2017,H,0,0,0,0,0,2,0,0,0,2
1417,2162,2012,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,16/08/2017,H,1,1,0,1,0,1,1,0,0,1
1418,2232,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,08/10/2017,M,1,1,1,0,0,1,1,0,0,1
1419,2250,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,14/08/2017,M,1,1,1,0,0,1,1,0,0,1
1420,2306,2012,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,16/08/2017,H,1,1,1,0,0,2,1,0,0,2
1421,2327,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,17/08/2017,H,0,0,0,0,0,1,0,0,0,1
1422,2328,2012,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,22/08/2017,H,1,1,0,1,0,1,1,0,0,1
1423,2380,2012,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,19/09/2017,H,2,2,1,1,0,1,1,1,0,1
1424,3147,2013,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,18/08/2017,M,1,1,0,1,0,1,0,1,0,1
1425,326,2010,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,05/10/2017,M,1,1,1,0,0,1,1,0,0,1
1426,4009,2014,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,13/11/2017,H,0,0,0,0,0,0,0,0,0,0
1427,4027,2014,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,27/08/2017,M,0,0,0,0,0,0,0,0,0,0
1428,4031,2014,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,11/08/2017,M,0,0,0,0,0,0,0,0,0,0
1429,4056,2014,Vacia,3,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,17/09/2017,H,0,0,0,0,0,0,0,0,0,0
1430,4064,2014,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,22/07/2017,NULL,0,0,0,0,0,0,0,0,0,0
1431,4094,2014,Vacia,3,NULL,NULL,NULL,Natural,01/11/2016,Preñada,NULL,12/11/2017,M,0,0,0,0,0,0,0,0,0,0
1432,4108,2014,Vacia,2.5,NULL,NULL,NULL,Natural,01/11/2016,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1433,4123,2014,Vacia,2.5,NULL,NULL,NULL,Natural,01/11/2016,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1434,8482,2008,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,06/10/2017,M,1,1,1,0,0,1,1,0,0,1
1435,9015,2009,Vacia,2,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,23/08/2017,H,1,1,0,1,0,2,1,0,0,2
1436,9048,2009,Vacia,1.5,NULL,NULL,NULL,Natural,01/11/2016,Preñada,NULL,11/09/2017,H,1,1,1,0,0,1,1,0,0,1
1437,9273,2009,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,16/08/2017,H,0,0,0,0,1,2,0,0,1,2
1438,9370,2009,Vacia,2.5,NULL,03/11/2016,09/11/2016,Inseminacion,11/11/2016,Preñada,NULL,13/10/2017,M,1,1,0,1,0,1,1,0,0,1
1439,35,2010,Vacia,NULL,NULL,NULL,NULL,Natural,01/06/2017,Vacia,CUT,NULL,NULL,0,0,0,0,2,1,0,0,2,1
1440,54,2010,Vacia,NULL,NULL,NULL,NULL,Natural,01/06/2017,Preñada,CUT,06/03/2018,NULL,1,1,1,0,1,0,1,0,1,0
1441,2107,2012,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1442,2338,2012,Vacia,NULL,NULL,NULL,NULL,Natural,01/06/2017,Preñada,NULL,17/03/2018,H,2,2,1,1,1,0,1,1,1,0
1443,3002,2013,Vacia,3,NULL,NULL,NULL,Natural,01/06/2017,Vacia,NULL,NULL,NULL,1,1,0,1,0,0,1,0,0,0
1444,3062,2013,Vacia,NULL,NULL,NULL,NULL,Natural,01/06/2017,Preñada,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,1
1445,6059,2006,Vacia,NULL,NULL,NULL,NULL,Natural,01/05/2017,Preñada,NULL,14/02/2018,H,1,1,0,1,1,0,1,0,1,0
1446,6588,2006,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Preñada,CUT,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1447,6631,2006,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1448,6684,2006,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,1,1,1,0,0,1,1,0,1,0
1449,7039,2007,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,1,1,1,0,0,1,1,0,1,0
1450,7067,2007,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,1,1,0,1,0,1,1,0,1,0
1451,7205,2007,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,0,0,0,0,1,1,0,0,2,0
1452,7542,2007,Vacia,2,NULL,NULL,NULL,Natural,01/05/2017,Preñada,NULL,07/02/2018,H,0,0,0,1,0,0,1,0,0,0
1453,8211,2008,Vacia,NULL,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,3,3,1,2,0,0,2,1,0,0
1454,8225,2008,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,5,5,2,3,0,1,3,2,0,1
1455,8256,2008,Vacia,NULL,NULL,NULL,NULL,Natural,01/05/2017,Vacia,NULL,NULL,NULL,0,0,0,0,2,1,0,0,2,1
1456,8411,2008,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,1,1,0,1,0,2,1,0,0,2
1457,8455,2008,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1458,8608,2008,Vacia,NULL,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,3,3,1,2,0,0,2,1,0,0
1459,9314,2009,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,CUT,NULL,NULL,1,1,0,1,0,0,1,0,0,0
1460,164,2010,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,1,0
1461,8542,2008,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1462,9334,2009,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1463,9307,2009,Vacia,3,NULL,NULL,NULL,Natural,10/06/2017,Preñada,CUT,18/03/2018,H,0,0,0,0,1,0,0,0,1,0
1464,9011,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,10/06/2017,Preñada,NULL,20/03/2018,H,0,0,0,0,2,0,0,0,2,0
1465,583,2011,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,08/02/2018,M,0,0,0,0,1,0,0,0,1,0
1466,9054,2009,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1467,46,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,01/06/2017,Preñada,NULL,06/03/2018,M,1,1,1,0,1,0,1,0,1,0
1468,332,2011,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,24/02/2018,H,3,3,1,2,0,0,1,2,0,0
1469,9100,2009,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,01/03/2018,H,0,0,0,0,1,0,0,0,1,0
1470,18,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,10/05/2017,Preñada,NULL,25/02/2018,H,1,1,1,0,1,0,1,0,1,0
1471,41,2010,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,03/03/2018,M,1,1,0,1,0,0,1,0,0,0
1472,9102,2009,Vacia,3,NULL,NULL,NULL,Natural,01/06/2017,Preñada,NULL,09/03/2018,M,0,0,0,0,1,0,0,0,1,0
1473,3008,2013,Vacia,3,NULL,NULL,NULL,Natural,01/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1474,3030,2013,Sin Tacto,NULL,NULL,NULL,NULL,Natural,01/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,2,0,0,0,1,1
1475,9129,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,20/06/2017,Preñada,NULL,29/03/2018,M,1,1,0,1,1,0,1,0,1,0
1476,158,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,20/06/2017,Preñada,NULL,26/03/2018,M,0,0,0,0,2,0,0,0,1,1
1477,284,2010,Vacia,3,NULL,NULL,NULL,Natural,20/06/2017,Preñada,NULL,NULL,NULL,2,2,1,1,0,0,1,1,0,0
1478,290,2010,Vacia,3,NULL,NULL,NULL,Natural,01/05/2017,Preñada,NULL,13/02/2018,H,0,0,0,0,1,0,0,0,1,0
1479,327,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,22/05/2017,Preñada,NULL,24/02/2018,M,0,0,0,0,1,0,0,0,1,0
1480,1064,2011,Vacia,3,NULL,NULL,NULL,Natural,01/06/2017,Preñada,NULL,10/03/2018,M,2,2,1,1,0,1,1,1,0,1
1481,2051,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,22/05/2017,Preñada,NULL,26/02/2018,H,1,1,1,0,1,0,1,0,1,0
1482,2164,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,22/05/2017,Vacia,NULL,NULL,NULL,0,0,0,0,2,0,0,0,1,1
1483,2168,2012,Vacia,3,NULL,NULL,NULL,Natural,08/07/2017,Preñada,NULL,04/04/2018,M,1,1,1,0,0,0,1,0,0,0
1484,3006,2013,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1485,3145,2013,Vacia,3,NULL,NULL,NULL,Natural,08/07/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0
1486,8379,2008,Vacia,3,NULL,NULL,NULL,Natural,08/07/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1487,8582,2008,Sin Tacto,NULL,NULL,NULL,NULL,Natural,08/07/2017,Vacia,NULL,NULL,NULL,1,1,1,0,2,0,1,0,1,1
1488,8583,2008,Vacia,3,NULL,NULL,NULL,Natural,07/07/2017,Preñada,NULL,03/04/2018,M,2,2,1,1,0,0,1,1,0,0
1489,8688,2008,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,09/03/2018,H,2,2,1,1,0,0,1,1,0,0
1490,9031,2009,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,08/02/2018,H,3,2,1,2,0,0,1,2,0,0
1491,9038,2009,Vacia,3,NULL,NULL,NULL,Natural,21/06/2017,Preñada,NULL,18/03/2018,H,0,0,0,0,1,0,0,0,1,0
1492,81,2010,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,NULL,NULL,1,1,1,0,0,2,1,0,0,2
1493,192,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,21/06/2017,Vacia,NULL,NULL,NULL,2,2,1,0,2,1,1,0,2,1
1494,202,2010,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,31/01/2018,H,0,0,0,0,1,0,0,0,1,0
1495,221,2010,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,28/02/2018,M,2,2,1,1,0,0,1,1,0,0
1496,249,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,21/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,2,0,1,0,1,1
1497,264,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,21/06/2017,Vacia,NULL,NULL,NULL,1,1,0,1,1,0,1,0,1,0
1498,296,2010,Vacia,3,NULL,NULL,NULL,Natural,21/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,2,1,0,0,2
1499,333,2011,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1500,399,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,22/05/2017,Preñada,NULL,16/02/2018,H,1,1,1,0,1,0,1,0,1,0
1501,1006,2011,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1502,1008,2011,Vacia,3,NULL,NULL,NULL,Natural,26/06/2017,Preñada,NULL,23/03/2018,H,0,0,0,0,1,0,0,0,1,0
1503,1043,2011,Vacia,3,NULL,NULL,NULL,Natural,18/05/2017,Preñada,NULL,12/02/2018,M,0,0,0,0,1,0,0,0,1,0
1504,2075,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,02/07/2017,Preñada,NULL,29/03/2018,H,0,0,0,0,2,0,0,0,1,1
1505,2079,2012,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,05/02/2018,M,0,0,0,0,1,0,0,0,1,0
1506,2090,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,23/05/2017,Preñada,NULL,17/02/2018,M,0,0,0,0,2,0,0,0,1,1
1507,2110,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1508,2165,2012,Vacia,3,NULL,NULL,NULL,Natural,10/06/2017,Preñada,NULL,07/03/2018,M,0,0,0,0,1,0,0,0,1,0
1509,2177,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,08/06/2017,Preñada,NULL,05/03/2018,H,0,0,0,0,2,0,0,0,1,1
1510,2179,2012,Vacia,3,NULL,NULL,NULL,Natural,19/07/2017,Preñada,NULL,15/04/2018,M,1,1,1,0,0,0,1,0,0,0
1511,2273,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,07/06/2017,Preñada,NULL,04/03/2018,H,1,1,1,0,1,1,1,0,1,1
1512,2372,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,2,2,1,1,1,0,1,1,1,0
1513,2375,2012,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,2,2,1,1,0,0,1,1,0,0
1514,3028,2013,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,01/02/2018,M,0,0,0,0,1,0,0,0,1,0
1515,3042,2013,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1516,3046,2013,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,01/03/2018,H,0,0,0,0,1,0,0,0,1,0
1517,3067,2013,Sin Tacto,NULL,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,26/01/2018,M,1,0,0,0,1,0,0,0,1,0
1518,3068,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1519,3070,2013,Vacia,3,NULL,NULL,NULL,Natural,29/06/2017,Preñada,NULL,26/03/2018,H,0,0,0,0,0,0,0,0,0,0
1520,3072,2013,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,09/02/2018,H,0,0,0,0,1,0,0,0,1,0
1521,3076,2013,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,2,0,0,0,1,1
1522,3101,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
1523,3399,2013,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,29/01/2018,H,0,0,0,0,1,0,0,0,1,0
1524,4013,2014,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Vacia,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,1
1525,8410,2008,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1526,9118,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,19/06/2017,Preñada,NULL,16/03/2018,H,0,0,0,1,0,1,0,1,1,0
1527,9136,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,09/05/2017,Preñada,NULL,03/02/2018,M,1,1,1,0,1,0,1,0,1,0
1528,9138,2009,Preñada,NULL,NULL,NULL,NULL,Natural,09/02/2017,Preñada,NULL,06/11/2017,H,2,2,1,1,0,0,1,1,0,0
1529,9159,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1530,9261,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,06/06/2017,Preñada,NULL,03/03/2018,M,1,1,1,0,1,0,1,0,1,0
1531,1,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1532,50,2010,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,20/02/2018,H,0,0,0,0,1,0,0,0,1,0
1533,134,2010,Vacia,3,NULL,NULL,NULL,Natural,27/05/2017,Preñada,NULL,21/02/2018,M,1,1,1,0,1,0,1,0,1,0
1534,136,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1535,139,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,30/06/2017,Preñada,NULL,27/03/2018,H,0,0,0,0,1,0,0,0,1,0
1536,159,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,23/06/2017,Preñada,NULL,20/03/2018,H,0,0,0,0,2,0,0,0,2,0
1537,166,2010,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,05/02/2018,H,1,1,1,0,0,2,1,0,0,2
1538,200,2010,Vacia,3,NULL,NULL,NULL,Natural,28/11/2016,Preñada,NULL,25/08/2017,M,0,0,0,0,1,0,0,0,1,0
1539,214,2010,Vacia,3,NULL,NULL,NULL,Natural,29/05/2017,Preñada,NULL,23/02/2018,M,0,0,0,0,1,0,0,0,1,0
1540,223,2010,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Preñada,NULL,12/03/2018,M,0,0,0,0,1,0,0,0,1,0
1541,244,2010,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,1,0,1,0,1,0
1542,266,2010,Vacia,3,NULL,NULL,NULL,Natural,09/06/2017,Preñada,NULL,06/03/2018,H,1,1,1,0,1,0,1,0,1,0
1543,279,2010,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,29/01/2018,M,0,0,0,0,0,0,0,0,0,0
1544,306,2010,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,26/01/2018,M,1,1,1,0,0,0,1,0,0,0
1545,1015,2011,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,2,2,0,2,1,0,1,1,1,0
1546,1019,2011,Vacia,1,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,04/02/2018,H,1,1,1,0,0,1,1,0,0,1
1547,1032,2011,Sin Tacto,NULL,NULL,NULL,NULL,Natural,20/05/2017,Preñada,NULL,14/02/2018,H,1,1,1,0,1,0,1,0,1,0
1548,1034,2011,Vacia,3,NULL,NULL,NULL,Natural,27/05/2017,Preñada,NULL,21/02/2018,M,2,2,0,2,0,1,1,1,0,1
1549,2067,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,21/06/2017,Preñada,NULL,18/03/2018,H,0,0,0,0,2,0,0,0,1,1
1550,2074,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,1,0,2,0,1,0,1,1
1551,2092,2012,Vacia,3,NULL,NULL,NULL,Natural,09/07/2017,Preñada,NULL,05/04/2018,M,0,0,0,0,1,0,0,0,1,0
1552,2189,2012,Vacia,2,NULL,16/04/2017,23/04/2017,Inseminacion,25/04/2017,Preñada,NULL,09/02/2018,H,1,1,0,1,0,0,1,0,0,0
1553,2352,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,24/05/2017,Preñada,NULL,18/02/2018,M,1,1,1,0,1,0,1,0,1,0
1554,3015,2013,Vacia,3,NULL,NULL,NULL,Natural,11/06/2017,Preñada,NULL,08/03/2018,H,0,0,0,0,1,0,0,0,1,0
1555,3044,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1556,3054,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1557,3055,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
1558,3059,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Preñada,NULL,12/03/2018,H,0,0,0,0,1,0,0,0,1,0
1559,3083,2013,Vacia,3,NULL,NULL,NULL,Natural,19/06/2017,Preñada,NULL,16/03/2018,H,0,0,0,0,1,0,0,0,1,0
1560,3398,2013,Vacia,3,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,0,0,1,0,0,0,1,0,0,0
1561,8116,2008,Vacia,3,NULL,NULL,NULL,Natural,09/06/2017,Preñada,NULL,06/03/2018,H,2,2,1,1,0,1,1,1,0,1
1562,9005,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,10/07/2017,Preñada,NULL,06/04/2018,M,2,1,1,0,0,1,1,0,0,1
1563,9071,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,15/06/2017,Vacia,NULL,NULL,NULL,1,1,0,1,1,0,1,0,1,0
1564,9128,2009,Sin Tacto,NULL,NULL,NULL,NULL,Natural,18/05/2017,Preñada,NULL,12/02/2018,NULL,0,0,0,0,1,0,0,0,1,0
